junction_id,hour,avg_speed_kmh,speed_std_dev,vehicle_count,pedestrian_count,signal_phase,cctv_quality,pothole_detected,wrong_way_driving,near_miss_event
JN-0260,5,8.6,5.92,174,34,Green,Blurry,0,1,0
JN-0390,5,44.5,12.43,124,29,Red,Blurry,0,0,0
JN-0379,6,35.1,4.85,113,24,Green,HD,1,0,0
JN-0495,6,34.3,16.27,141,23,Red,SD,0,0,0
JN-0407,6,23.4,16.75,149,3,Red,HD,0,0,0
JN-0264,6,47.7,11.74,113,48,Red,HD,0,0,0
JN-0073,6,27.3,0.84,132,11,Red,SD,0,0,0
JN-0117,6,38.9,7.36,92,11,Green,HD,0,0,0
JN-0165,6,37.3,19.1,116,11,Red,SD,0,0,1
JN-0084,6,57.8,7.34,93,33,Green,HD,0,0,0
JN-0270,6,43.9,13.93,114,38,Green,HD,0,0,1
JN-0442,6,13.9,4.73,128,21,Red,HD,0,0,0
JN-0138,6,42.7,12.97,89,11,Red,HD,1,0,0
JN-0057,6,40.8,14.08,68,17,Green,HD,0,0,0
JN-0218,6,43.7,8.6,103,11,Red,HD,0,0,0
JN-0314,6,39.0,17.36,89,11,Yellow,SD,0,0,0
JN-0073,6,40.8,14.23,22,36,Green,HD,1,0,0
JN-0203,6,26.5,16.08,2,26,Green,HD,0,0,0
JN-0163,6,21.6,23.01,28,21,Red,Blurry,0,0,0
JN-0039,6,33.7,18.82,109,40,Red,Blurry,0,0,0
JN-0282,6,31.7,10.2,88,6,Green,Blurry,0,0,0
JN-0436,6,30.2,21.72,5,28,Green,SD,0,0,0
JN-0332,6,36.4,10.75,26,23,Red,SD,0,0,0
JN-0459,6,45.0,17.42,102,46,Red,Offline,0,0,0
JN-0284,6,36.1,2.05,37,47,Yellow,Blurry,0,0,0
JN-0043,6,50.1,5.73,22,42,Green,HD,0,0,0
JN-0017,6,44.1,5.69,78,49,Yellow,Offline,0,0,0
JN-0135,6,38.8,5.88,40,14,Green,HD,0,0,0
JN-0250,6,59.6,11.99,145,4,Off,HD,1,0,0
JN-0274,6,25.6,16.41,107,8,Red,HD,0,0,0
JN-0480,6,43.8,12.97,170,0,Off,HD,1,0,0
JN-0124,6,28.9,6.79,106,25,Green,SD,0,0,0
JN-0096,6,12.7,12.3,34,38,Red,SD,0,0,0
JN-0108,6,41.1,13.64,125,9,Red,HD,0,0,1
JN-0403,6,49.2,7.73,81,8,Red,HD,0,0,0
JN-0121,6,29.9,8.8,167,14,Yellow,HD,0,0,0
JN-0125,6,33.5,2.32,99,46,Red,HD,1,0,0
JN-0424,6,48.4,19.35,160,38,Yellow,HD,0,0,0
JN-0070,6,35.2,18.59,23,46,Green,SD,0,0,0
JN-0413,6,29.0,12.75,26,35,Green,SD,0,0,0
JN-0040,6,20.9,10.71,76,14,Yellow,Offline,0,0,0
JN-0226,6,27.8,2.22,118,0,Green,Blurry,0,0,0
JN-0146,6,50.3,12.43,146,19,Red,HD,0,0,1
JN-0104,6,42.7,18.58,83,31,Green,Blurry,0,0,0
JN-0302,6,26.9,16.99,154,45,Red,Blurry,0,0,0
JN-0369,6,33.7,9.86,27,17,Green,HD,1,1,0
JN-0228,6,46.2,4.21,145,9,Green,HD,1,0,0
JN-0224,6,48.0,9.39,151,5,Green,SD,0,0,0
JN-0402,6,45.8,9.26,26,16,Red,HD,0,0,0
JN-0211,6,29.5,13.96,70,36,Red,HD,0,0,0
JN-0184,6,46.3,25.37,125,42,Green,HD,0,0,0
JN-0064,6,38.8,18.05,163,44,Green,HD,1,0,0
JN-0144,6,55.7,13.85,71,44,Green,SD,0,0,0
JN-0207,6,13.9,16.38,154,1,Red,Offline,1,0,0
JN-0423,6,46.1,9.0,169,1,Green,Offline,0,0,0
JN-0483,6,21.7,6.5,120,2,Green,Blurry,1,0,0
JN-0328,6,32.5,13.44,153,50,Red,Blurry,0,1,0
JN-0239,6,20.8,7.4,110,41,Green,SD,0,0,0
JN-0214,6,52.7,5.28,6,30,Green,SD,0,0,0
JN-0491,6,54.9,7.48,173,32,Off,HD,0,0,0
JN-0325,6,25.2,7.53,126,40,Green,Blurry,1,0,0
JN-0284,6,39.7,13.36,150,23,Red,Blurry,0,0,0
JN-0292,6,50.0,12.8,97,33,Red,SD,0,0,0
JN-0435,6,34.6,8.92,165,46,Green,HD,0,0,0
JN-0045,6,41.4,8.96,78,19,Green,HD,1,0,0
JN-0247,6,45.5,9.76,134,33,Green,Blurry,0,0,0
JN-0080,6,28.7,9.96,141,25,Yellow,SD,0,0,0
JN-0102,6,28.7,5.72,165,30,Green,HD,0,0,1
JN-0159,6,33.8,16.31,102,25,Green,SD,0,0,0
JN-0049,6,11.6,15.53,28,40,Off,Blurry,0,0,1
JN-0083,6,39.9,11.19,157,25,Red,HD,0,0,0
JN-0198,6,57.0,16.48,4,35,Red,SD,1,0,0
JN-0141,6,58.7,0.78,54,49,Off,HD,0,0,0
JN-0011,6,42.6,9.89,115,39,Green,HD,0,0,0
JN-0318,6,28.9,12.5,142,45,Green,Offline,1,0,0
JN-0243,6,59.7,14.99,22,49,Yellow,HD,1,0,0
JN-0429,6,54.5,14.27,173,42,Red,HD,0,0,0
JN-0250,6,62.2,15.9,35,37,Yellow,HD,0,0,0
JN-0122,6,37.7,15.07,151,18,Green,HD,0,0,0
JN-0406,6,19.3,9.1,142,10,Yellow,HD,0,0,0
JN-0142,6,33.8,12.89,69,49,Red,SD,0,0,0
JN-0362,6,27.1,7.52,75,36,Red,HD,0,0,0
JN-0431,6,32.8,3.49,31,22,Green,HD,0,0,0
JN-0382,6,26.1,9.36,76,12,Green,HD,0,0,0
JN-0292,6,51.8,11.59,100,41,Red,Blurry,0,0,0
JN-0012,6,52.2,15.75,61,45,Green,SD,1,0,0
JN-0132,6,41.2,6.88,21,9,Red,SD,0,0,0
JN-0262,6,53.0,9.52,53,16,Red,SD,0,0,0
JN-0236,6,25.8,21.19,117,30,Green,HD,0,0,0
JN-0163,6,53.2,15.04,36,42,Green,SD,0,0,0
JN-0124,6,37.9,21.1,138,36,Off,Blurry,0,0,0
JN-0442,6,25.9,17.1,88,42,Red,HD,0,0,0
JN-0140,6,59.4,15.26,17,20,Green,HD,0,0,0
JN-0269,6,40.1,12.35,145,14,Red,Blurry,1,0,0
JN-0309,6,14.9,10.92,149,50,Green,HD,0,0,0
JN-0276,6,28.8,15.64,38,28,Red,HD,1,0,0
JN-0044,6,22.6,18.14,62,5,Green,SD,0,0,1
JN-0048,6,41.8,12.17,29,25,Yellow,HD,0,0,0
JN-0039,6,31.0,2.22,40,35,Red,HD,0,0,0
JN-0109,6,32.3,9.97,88,5,Red,HD,0,0,0
JN-0396,6,28.0,14.74,68,45,Green,Blurry,0,0,0
JN-0234,6,44.9,15.06,24,46,Red,SD,0,0,1
JN-0418,6,37.5,25.06,113,7,Red,SD,0,0,0
JN-0342,6,51.5,8.09,30,14,Green,Blurry,1,0,0
JN-0264,6,33.2,19.0,142,6,Green,HD,0,0,1
JN-0299,6,25.5,15.12,131,47,Yellow,HD,1,0,0
JN-0461,6,34.7,3.89,50,40,Yellow,Blurry,1,0,0
JN-0261,6,24.3,10.87,109,43,Green,HD,0,0,0
JN-0460,6,49.9,14.84,82,36,Green,SD,1,0,0
JN-0486,6,67.3,16.78,118,27,Green,Blurry,0,0,0
JN-0388,6,61.4,10.26,104,33,Green,SD,1,0,0
JN-0435,6,65.8,11.3,155,27,Green,HD,0,0,0
JN-0230,6,28.8,7.3,161,36,Yellow,HD,1,0,0
JN-0325,6,45.5,14.36,163,17,Green,HD,0,0,0
JN-0056,6,10.5,14.51,90,19,Green,HD,0,0,0
JN-0474,6,31.9,8.49,67,34,Red,Offline,1,0,0
JN-0124,6,46.6,4.49,141,17,Yellow,SD,0,0,0
JN-0014,6,62.6,7.19,46,6,Green,SD,0,0,0
JN-0398,6,34.2,6.07,15,17,Red,HD,0,0,0
JN-0421,6,37.3,6.49,165,0,Red,HD,1,1,0
JN-0096,6,43.7,9.43,45,2,Yellow,HD,0,0,0
JN-0011,6,37.3,10.36,146,15,Red,HD,1,0,0
JN-0440,7,12.2,8.22,78,27,Green,HD,0,1,1
JN-0150,7,41.2,12.26,17,38,Red,Blurry,0,0,0
JN-0380,7,43.7,9.79,57,49,Green,SD,0,0,0
JN-0195,7,42.2,21.39,3,8,Green,Blurry,0,0,0
JN-0495,7,57.0,10.94,33,12,Red,HD,0,0,0
JN-0429,7,32.0,13.67,95,42,Red,Blurry,0,0,1
JN-0492,7,42.4,14.84,164,50,Green,HD,0,0,0
JN-0196,7,29.1,12.92,75,16,Red,HD,1,0,1
JN-0218,7,49.7,9.81,43,25,Yellow,HD,0,0,0
JN-0256,7,45.2,0.57,147,8,Red,SD,0,0,0
JN-0309,7,36.4,7.28,103,1,Green,HD,1,0,0
JN-0232,7,43.4,12.03,81,11,Red,Blurry,0,0,0
JN-0171,7,39.9,3.91,7,19,Red,SD,0,0,0
JN-0039,7,39.5,13.68,147,7,Off,HD,0,0,0
JN-0373,7,32.6,10.69,79,16,Yellow,Blurry,0,0,0
JN-0085,7,19.7,10.05,84,21,Red,Blurry,0,0,1
JN-0204,7,8.4,19.96,8,15,Red,HD,0,0,0
JN-0181,7,56.8,15.21,53,19,Yellow,HD,1,0,0
JN-0023,7,50.8,12.46,55,30,Red,HD,0,0,0
JN-0362,7,44.2,7.86,51,35,Red,HD,1,0,0
JN-0173,7,38.6,15.7,145,27,Off,HD,0,0,0
JN-0257,7,35.4,19.0,62,21,Off,SD,1,0,0
JN-0078,7,33.2,0.3,28,25,Red,Offline,1,0,0
JN-0044,7,59.8,5.76,124,42,Green,HD,1,0,1
JN-0460,7,49.2,12.94,61,10,Red,SD,0,0,0
JN-0485,7,34.9,14.37,117,44,Red,SD,0,0,0
JN-0107,7,52.0,13.73,18,49,Red,SD,0,0,0
JN-0468,7,51.8,3.59,140,18,Green,Blurry,0,0,0
JN-0059,7,20.8,11.25,52,6,Green,SD,0,0,0
JN-0209,7,45.4,12.5,130,13,Green,SD,0,0,0
JN-0369,7,21.2,12.86,7,22,Off,SD,0,0,0
JN-0424,7,42.5,3.81,152,8,Red,SD,0,0,0
JN-0487,7,52.3,7.92,51,49,Red,HD,0,0,1
JN-0038,7,39.4,16.53,31,7,Off,Blurry,1,0,0
JN-0489,7,26.8,19.44,16,45,Red,HD,0,0,0
JN-0362,7,30.5,4.8,122,19,Red,Blurry,0,0,0
JN-0317,7,33.7,18.52,137,42,Off,HD,1,0,0
JN-0144,7,34.8,6.36,21,31,Red,HD,0,0,0
JN-0107,7,15.0,0.85,106,46,Red,HD,0,0,0
JN-0494,7,49.5,10.88,78,0,Green,HD,0,0,0
JN-0430,7,21.2,2.91,88,11,Green,HD,0,0,0
JN-0035,7,26.7,16.81,17,38,Red,SD,0,0,1
JN-0073,7,35.9,11.55,123,29,Red,Blurry,0,0,0
JN-0162,7,5.0,8.48,81,47,Green,SD,0,0,0
JN-0244,7,57.0,17.57,15,18,Green,HD,0,0,0
JN-0276,7,31.9,10.4,88,15,Red,SD,1,0,0
JN-0453,7,51.9,15.86,64,11,Green,HD,0,0,0
JN-0498,7,56.3,9.23,14,34,Red,HD,0,0,0
JN-0188,7,60.1,3.09,48,40,Red,SD,0,0,1
JN-0359,7,26.3,8.08,57,30,Green,HD,0,0,1
JN-0454,7,51.9,8.37,85,39,Green,HD,0,0,0
JN-0494,7,43.2,17.27,167,21,Yellow,Blurry,0,0,0
JN-0400,7,27.4,10.32,178,45,Green,SD,0,0,1
JN-0203,7,45.7,13.16,32,33,Green,Blurry,0,0,0
JN-0410,7,39.4,15.23,51,34,Green,SD,0,0,0
JN-0319,7,37.2,12.4,119,25,Red,SD,0,0,1
JN-0390,7,48.0,9.5,61,17,Yellow,SD,0,0,0
JN-0097,7,11.6,19.18,145,9,Yellow,SD,0,0,0
JN-0170,7,52.8,12.32,68,34,Red,HD,0,0,1
JN-0189,7,31.2,12.01,155,38,Red,HD,1,0,0
JN-0286,7,34.4,12.8,31,25,Red,HD,0,0,0
JN-0317,7,50.2,21.52,23,6,Green,HD,1,0,0
JN-0019,7,31.1,9.79,5,21,Green,HD,1,0,0
JN-0164,7,54.0,14.16,142,6,Red,SD,0,0,0
JN-0046,7,17.7,16.81,6,12,Red,HD,0,0,0
JN-0173,7,24.6,10.26,36,38,Yellow,HD,0,0,0
JN-0350,7,44.1,25.97,133,20,Red,HD,1,0,0
JN-0400,7,46.5,21.3,36,45,Red,SD,0,0,0
JN-0162,7,44.1,11.14,9,11,Green,HD,0,0,1
JN-0193,7,7.9,8.04,119,15,Green,HD,0,0,0
JN-0384,7,39.9,9.69,171,27,Green,HD,0,0,0
JN-0019,7,26.0,17.1,52,25,Off,HD,0,0,0
JN-0015,7,15.8,13.29,67,18,Off,HD,0,0,0
JN-0002,7,41.0,19.66,103,17,Green,HD,1,0,0
JN-0108,7,37.9,13.9,147,5,Red,HD,0,0,0
JN-0134,7,36.5,3.95,78,18,Off,HD,0,1,0
JN-0329,7,44.3,16.06,130,18,Green,SD,0,0,0
JN-0411,7,57.4,13.6,111,27,Off,HD,0,0,0
JN-0044,7,17.3,6.9,95,36,Red,HD,0,0,0
JN-0208,7,27.8,18.66,114,12,Red,SD,0,0,0
JN-0325,7,54.6,6.44,5,15,Red,HD,0,0,0
JN-0400,7,9.7,7.74,127,15,Green,HD,0,0,0
JN-0120,7,48.9,12.26,152,38,Green,Blurry,0,0,0
JN-0146,7,28.2,12.56,115,10,Yellow,Offline,0,0,1
JN-0094,7,28.0,14.96,127,12,Red,HD,0,0,0
JN-0394,7,25.5,2.38,49,6,Red,SD,0,0,1
JN-0469,7,50.9,12.72,163,7,Off,SD,0,0,0
JN-0417,7,58.7,9.86,98,42,Red,SD,0,0,0
JN-0200,7,13.3,12.21,159,22,Red,HD,0,0,1
JN-0177,7,55.0,9.01,127,46,Yellow,Blurry,0,1,0
JN-0423,7,36.3,11.25,11,41,Red,Blurry,0,0,0
JN-0294,7,14.2,12.18,33,11,Red,Blurry,0,0,0
JN-0456,7,47.6,16.1,78,7,Red,HD,0,0,1
JN-0378,7,26.4,7.64,157,7,Yellow,Blurry,0,0,0
JN-0467,7,64.7,22.27,90,44,Red,HD,0,0,0
JN-0461,7,53.3,15.16,41,27,Green,SD,1,0,0
JN-0182,7,41.1,10.85,140,43,Red,HD,0,0,0
JN-0108,7,70.0,14.45,30,27,Red,Blurry,0,0,0
JN-0358,7,33.4,13.99,106,29,Green,SD,0,0,0
JN-0008,7,13.7,8.21,112,16,Green,SD,0,0,0
JN-0082,7,36.6,11.46,69,31,Red,Blurry,0,0,0
JN-0229,7,24.6,7.21,16,8,Red,HD,0,0,0
JN-0316,7,48.3,8.97,44,30,Green,HD,1,0,0
JN-0090,7,36.2,16.89,162,33,Green,SD,0,0,0
JN-0385,7,26.2,2.99,16,39,Red,HD,0,0,0
JN-0090,7,50.1,12.47,47,5,Green,HD,0,0,0
JN-0056,7,33.1,17.65,118,5,Green,HD,0,0,0
JN-0134,7,48.9,12.0,37,31,Yellow,SD,0,0,0
JN-0262,7,46.9,3.83,61,39,Green,HD,0,0,0
JN-0471,7,24.9,12.33,28,48,Green,Blurry,0,0,0
JN-0497,7,49.3,6.9,123,19,Green,HD,0,0,0
JN-0194,7,35.3,11.94,6,40,Red,Offline,1,0,0
JN-0297,7,35.3,8.92,59,13,Green,HD,0,0,0
JN-0411,7,54.0,12.95,176,18,Green,SD,0,0,0
JN-0360,7,64.4,18.79,105,13,Yellow,SD,1,0,1
JN-0023,7,22.9,21.96,3,17,Red,SD,1,0,0
JN-0233,7,38.5,10.86,43,39,Red,Offline,1,0,0
JN-0081,7,32.0,7.79,155,11,Green,HD,0,0,0
JN-0440,7,40.4,15.03,75,18,Off,SD,0,0,0
JN-0462,7,39.0,20.89,73,49,Yellow,HD,0,0,0
JN-0153,8,35.3,12.76,55,12,Green,SD,0,0,0
JN-0024,8,23.5,15.98,63,14,Green,SD,0,0,0
JN-0127,8,37.3,12.0,148,35,Yellow,HD,0,0,0
JN-0349,8,43.3,15.77,120,16,Green,SD,0,0,0
JN-0299,8,61.3,11.55,83,2,Red,SD,0,0,0
JN-0145,8,50.7,11.31,99,41,Red,SD,0,0,0
JN-0127,8,19.7,10.15,41,5,Red,HD,1,0,0
JN-0395,8,49.7,21.63,149,24,Green,Blurry,1,0,0
JN-0447,8,33.8,9.98,89,4,Off,SD,0,0,0
JN-0005,8,43.7,1.32,123,35,Yellow,SD,0,0,0
JN-0139,8,34.7,9.21,140,36,Green,Blurry,0,0,0
JN-0346,8,34.5,7.61,40,50,Green,Blurry,0,0,0
JN-0035,8,49.0,12.91,102,46,Red,SD,0,0,0
JN-0451,8,50.6,11.61,26,20,Red,HD,0,1,0
JN-0213,8,54.0,16.55,79,1,Red,HD,0,0,0
JN-0303,8,5.0,19.19,97,15,Red,SD,0,0,0
JN-0297,8,8.3,19.27,76,39,Red,Blurry,1,0,0
JN-0271,8,30.0,2.92,81,3,Red,Blurry,0,0,0
JN-0356,8,42.1,12.85,161,18,Green,SD,1,0,0
JN-0176,8,54.9,12.24,151,3,Green,SD,1,0,0
JN-0209,8,67.2,10.45,50,43,Green,HD,0,0,0
JN-0265,8,35.0,1.28,22,40,Green,SD,0,0,0
JN-0294,8,69.7,0.88,168,41,Red,SD,0,0,0
JN-0500,8,58.9,4.72,14,1,Red,SD,0,0,0
JN-0281,8,16.4,11.49,86,21,Red,HD,0,0,0
JN-0239,8,63.3,18.33,48,10,Red,HD,1,0,0
JN-0168,8,62.3,15.35,103,42,Red,HD,1,0,0
JN-0221,8,59.0,11.89,51,48,Green,HD,0,0,0
JN-0473,8,28.1,19.25,178,6,Green,HD,1,0,0
JN-0315,8,44.6,13.67,81,22,Yellow,Blurry,0,0,0
JN-0054,8,42.3,6.81,111,13,Green,SD,1,0,0
JN-0487,8,54.2,16.34,110,24,Green,Blurry,0,1,0
JN-0369,8,32.4,10.08,46,31,Green,HD,1,0,0
JN-0305,8,40.8,4.92,153,21,Red,Offline,0,0,0
JN-0205,8,47.1,19.07,93,46,Green,Blurry,0,0,0
JN-0299,8,42.9,4.61,23,47,Green,HD,1,0,1
JN-0092,8,59.7,10.46,36,40,Red,HD,0,0,1
JN-0483,8,37.0,8.8,144,23,Green,HD,0,0,0
JN-0325,8,16.0,11.7,2,44,Red,Offline,0,0,0
JN-0360,8,14.1,7.57,104,38,Yellow,Blurry,0,0,0
JN-0121,8,63.1,15.54,30,32,Off,SD,0,0,0
JN-0364,8,12.8,16.41,179,48,Red,SD,0,0,0
JN-0326,8,33.4,10.57,176,34,Red,HD,0,0,0
JN-0099,8,26.8,12.59,66,41,Red,SD,0,0,0
JN-0486,8,20.8,12.11,36,7,Red,Offline,0,0,0
JN-0105,8,34.7,9.18,9,34,Red,HD,1,0,0
JN-0329,8,57.0,11.63,52,11,Green,SD,0,0,0
JN-0024,8,34.5,8.2,160,44,Red,SD,0,0,0
JN-0099,8,49.7,13.78,108,29,Green,SD,0,0,0
JN-0314,8,10.1,16.38,77,29,Red,HD,0,0,0
JN-0256,8,43.2,5.19,148,10,Red,Blurry,0,1,0
JN-0467,8,58.1,12.03,171,50,Red,SD,0,0,0
JN-0272,8,43.3,11.74,118,10,Green,SD,0,0,1
JN-0102,8,57.2,9.91,148,13,Red,SD,0,0,0
JN-0442,8,65.1,11.86,176,0,Red,SD,0,0,0
JN-0430,8,64.0,12.66,73,9,Green,HD,0,0,0
JN-0309,8,39.0,8.41,178,18,Off,HD,0,0,0
JN-0027,8,7.0,11.75,93,3,Green,HD,0,0,0
JN-0107,8,18.8,13.34,172,31,Yellow,SD,0,0,0
JN-0023,8,68.7,12.42,159,41,Off,SD,0,0,0
JN-0473,8,16.0,15.22,31,47,Green,HD,0,1,0
JN-0355,8,47.1,18.48,48,40,Green,HD,0,0,0
JN-0487,8,29.1,9.78,55,35,Green,SD,0,0,0
JN-0070,8,41.2,14.86,111,6,Red,HD,0,0,0
JN-0113,8,23.9,3.56,69,12,Red,HD,1,0,0
JN-0342,8,35.0,6.75,85,8,Red,HD,0,0,0
JN-0281,8,52.2,9.14,64,39,Red,HD,1,0,0
JN-0201,8,80.5,12.13,38,3,Green,HD,0,0,0
JN-0185,8,33.2,18.32,173,31,Green,SD,1,0,0
JN-0255,8,13.1,11.12,172,49,Red,HD,0,0,1
JN-0364,8,30.1,9.18,173,6,Red,SD,0,0,0
JN-0496,8,39.1,6.98,75,14,Red,HD,0,0,0
JN-0004,8,5.0,6.9,129,17,Red,HD,0,0,0
JN-0464,8,49.1,10.34,126,21,Red,Blurry,0,0,0
JN-0061,8,34.3,11.77,102,4,Yellow,HD,0,0,0
JN-0082,8,49.3,11.31,132,18,Green,SD,0,0,1
JN-0139,8,58.4,15.73,15,38,Red,HD,1,0,0
JN-0153,8,31.2,4.02,69,37,Green,HD,0,0,0
JN-0091,8,22.9,8.03,26,22,Red,SD,0,0,0
JN-0315,8,24.0,4.18,95,37,Green,HD,0,0,0
JN-0028,8,36.8,5.0,68,38,Green,SD,1,0,0
JN-0437,8,38.5,18.67,87,8,Red,Offline,0,1,0
JN-0192,8,24.1,14.05,3,20,Green,HD,1,0,0
JN-0300,8,37.0,10.72,114,23,Red,HD,0,0,0
JN-0224,8,58.1,7.38,162,8,Red,SD,0,0,1
JN-0076,8,59.0,10.93,78,19,Green,HD,0,0,0
JN-0496,8,56.6,9.43,121,47,Red,HD,1,0,1
JN-0178,8,27.7,8.63,31,3,Red,Blurry,0,0,0
JN-0184,8,27.9,12.93,157,15,Red,HD,0,0,0
JN-0345,8,41.9,14.46,104,2,Red,HD,0,0,0
JN-0226,8,23.4,6.23,54,11,Red,HD,0,0,1
JN-0404,8,45.6,16.12,111,6,Green,SD,1,0,0
JN-0469,8,49.3,19.74,102,27,Off,SD,0,0,0
JN-0115,8,38.7,10.9,151,47,Off,SD,0,0,0
JN-0155,8,31.8,15.17,170,9,Red,HD,0,0,1
JN-0098,8,32.7,12.18,152,32,Green,HD,0,0,0
JN-0178,8,26.5,6.84,143,48,Green,Blurry,1,0,0
JN-0398,8,36.2,12.07,150,35,Green,HD,0,0,0
JN-0127,8,52.0,13.02,62,10,Green,Blurry,0,0,0
JN-0462,8,28.0,17.67,90,49,Red,SD,1,0,0
JN-0332,8,50.6,12.17,43,40,Red,HD,0,0,0
JN-0290,8,49.6,14.23,121,45,Red,Blurry,0,0,1
JN-0417,8,35.1,6.53,148,34,Red,HD,1,0,1
JN-0229,8,35.5,16.63,19,18,Yellow,HD,1,0,0
JN-0437,8,39.8,7.39,30,40,Red,HD,0,0,0
JN-0365,8,35.6,8.32,46,18,Green,Blurry,0,0,0
JN-0483,8,60.4,7.74,138,2,Off,HD,0,0,0
JN-0235,8,27.8,22.46,132,30,Green,HD,0,0,0
JN-0315,8,29.2,15.98,25,36,Red,Blurry,0,0,0
JN-0266,8,46.7,12.55,179,46,Red,HD,0,0,0
JN-0454,8,39.0,13.4,98,39,Red,HD,0,0,0
JN-0256,8,39.1,12.91,85,38,Green,Blurry,1,0,0
JN-0095,8,38.7,7.35,101,16,Red,HD,0,0,0
JN-0038,8,34.3,3.42,119,2,Red,Offline,0,0,0
JN-0112,8,12.8,11.91,3,42,Green,HD,0,0,0
JN-0156,8,33.7,5.14,74,18,Red,HD,0,0,1
JN-0293,8,47.6,13.41,167,14,Green,Blurry,0,0,0
JN-0081,8,28.4,16.29,174,18,Red,SD,0,0,0
JN-0291,8,15.9,8.13,160,19,Off,SD,0,0,0
JN-0142,8,46.8,21.79,37,21,Red,HD,0,0,0
JN-0402,9,25.3,14.92,172,33,Green,HD,0,0,1
JN-0022,9,46.0,14.85,55,23,Green,Blurry,0,0,1
JN-0444,9,36.2,6.33,131,34,Red,Offline,0,0,0
JN-0366,9,27.2,10.45,49,45,Green,HD,0,0,1
JN-0468,9,47.3,13.39,78,34,Green,HD,0,1,0
JN-0357,9,46.0,22.42,115,42,Off,HD,0,0,0
JN-0102,9,48.0,14.26,50,46,Off,Blurry,0,0,0
JN-0442,9,19.2,17.9,60,30,Red,HD,1,0,0
JN-0292,9,38.7,14.05,149,9,Green,HD,0,0,0
JN-0145,9,22.5,11.74,122,6,Green,Blurry,0,0,0
JN-0147,9,50.6,10.33,155,10,Green,HD,0,0,0
JN-0217,9,42.3,20.46,143,15,Red,HD,0,0,0
JN-0185,9,23.7,12.88,136,0,Red,HD,0,0,0
JN-0280,9,38.1,10.26,65,2,Yellow,Blurry,1,0,0
JN-0206,9,50.8,4.8,25,2,Yellow,HD,1,0,0
JN-0203,9,44.4,6.63,67,15,Yellow,HD,0,0,0
JN-0155,9,28.7,13.8,160,8,Green,Blurry,0,0,0
JN-0093,9,50.1,9.07,13,14,Off,HD,1,0,1
JN-0369,9,37.5,9.32,130,43,Red,HD,1,1,0
JN-0232,9,42.9,11.8,3,39,Red,Blurry,0,0,0
JN-0157,9,21.8,18.86,137,14,Red,HD,0,0,0
JN-0135,9,42.3,15.17,87,29,Red,HD,0,0,0
JN-0336,9,33.3,14.7,145,28,Red,HD,0,0,1
JN-0092,9,18.3,24.84,46,25,Red,HD,0,0,0
JN-0090,9,46.7,11.54,32,1,Red,HD,1,0,0
JN-0103,9,37.9,12.96,51,16,Red,HD,0,0,0
JN-0147,9,45.2,18.54,152,12,Green,SD,0,0,0
JN-0063,9,57.3,11.9,130,49,Green,SD,0,0,0
JN-0141,9,59.0,6.59,48,5,Green,SD,0,0,0
JN-0459,9,34.0,8.46,139,2,Green,SD,0,0,1
JN-0097,9,43.7,8.19,116,22,Red,HD,0,0,0
JN-0185,9,43.2,0.48,162,16,Green,SD,0,0,0
JN-0494,9,5.0,13.75,73,8,Red,HD,0,1,0
JN-0021,9,36.4,19.38,2,11,Green,SD,0,0,1
JN-0294,9,33.1,7.78,121,1,Green,HD,0,0,0
JN-0250,9,45.6,10.8,74,14,Green,HD,0,0,0
JN-0030,9,23.2,10.59,127,25,Red,HD,0,0,0
JN-0426,9,44.0,6.27,91,1,Red,HD,0,0,0
JN-0372,9,43.3,8.77,87,27,Yellow,Blurry,0,0,0
JN-0025,9,26.2,23.39,48,34,Green,HD,1,0,0
JN-0475,9,18.9,10.81,113,30,Green,SD,0,0,0
JN-0139,9,9.3,14.52,86,28,Green,SD,0,0,0
JN-0194,9,44.4,13.06,34,31,Red,HD,0,0,0
JN-0198,9,5.0,17.34,52,46,Red,SD,0,0,0
JN-0496,9,46.3,1.29,23,48,Green,SD,0,0,0
JN-0115,9,47.0,16.14,131,32,Green,HD,0,0,0
JN-0471,9,51.6,5.34,19,25,Yellow,HD,1,0,0
JN-0236,9,44.3,12.34,10,38,Red,HD,0,0,0
JN-0208,9,22.1,8.43,86,31,Yellow,HD,0,0,0
JN-0384,9,23.3,11.97,81,26,Red,SD,0,0,0
JN-0301,9,38.0,7.44,121,30,Green,HD,0,0,0
JN-0340,9,5.0,14.75,50,28,Red,HD,1,0,1
JN-0127,9,13.6,8.77,83,14,Green,HD,0,0,0
JN-0079,9,19.8,18.49,57,7,Red,Blurry,0,0,0
JN-0486,9,48.7,17.57,171,8,Green,HD,1,0,0
JN-0410,9,27.1,14.97,9,24,Off,HD,0,0,0
JN-0047,9,38.2,8.94,139,30,Green,Blurry,0,0,0
JN-0400,9,63.0,23.76,36,23,Red,SD,0,0,0
JN-0347,9,52.5,15.92,178,1,Red,Offline,0,0,0
JN-0448,9,48.5,8.9,116,14,Red,HD,0,0,0
JN-0360,9,21.5,14.54,131,41,Off,HD,0,0,0
JN-0328,9,28.2,8.59,121,9,Green,HD,0,0,0
JN-0388,9,46.2,11.04,78,43,Green,Blurry,0,0,0
JN-0467,9,24.7,14.72,173,30,Off,HD,0,0,0
JN-0464,9,39.6,5.53,42,41,Red,Blurry,0,0,0
